participant,side,Sampler,seed,fold,sigma_noise,A_repulsion,gamma,sigma_update,eta_learning,sigma_boundary,alpha,train error,test error
QP0101,Asym_left,TPE,7,1,0.20129389825799993,0.10686978900572053,0.9576789237648945,0.6774536782733284,0.06439663949839076,2.4951246220671344,0.3599868525291959,0.052101286980934136,0.04039843196102541
QP0101,Asym_left,TPE,7,2,0.16582643782158293,0.17045878551217367,0.5604182611342521,0.5123733588792933,0.03617935193209694,6.983792156761554,0.14841014345858122,0.0506509670024682,0.05390415842553227
QP0101,Asym_left,TPE,8,1,0.20950710198083838,0.056662594702726055,0.999870465927779,0.42955707262923776,1.1347097185765926,1.2440220510788444,0.5659297638427355,0.040341533179733643,0.07140033322820427
QP0101,Asym_left,TPE,8,2,0.17400605485949344,0.15644132791822504,0.5096811016978146,0.6911778192509901,0.04115989049793056,2.8673875493430243,0.07562114418850686,0.04429305712726896,0.04122378838234317
QP0103,Asym_left,TPE,1,1,0.24647805847993998,0.182368020562895,0.9414459386832947,0.34596913101041765,2.686192963517395,2.187926202665132,0.5451979239626384,0.042990839860755414,0.0891777470420913
QP0103,Asym_left,TPE,1,2,0.2667926492361069,0.2158127846856096,0.9996688807809232,0.2762903496434257,0.37684279675623517,4.559585190103751,0.5940493856698651,0.07274117417662718,0.08719809130955747
QP0103,Asym_left,TPE,2,1,0.25957300101089864,0.14418116595206087,0.9533094302276857,0.5679914697859871,0.3226483751653577,2.547826408518623,0.6854059253840675,0.03770016786293693,0.08374865890706332
QP0103,Asym_left,TPE,2,2,0.2704824942178556,0.005782960201069417,0.742668396742221,0.6195967660761401,2.7677419123288693,6.19443562300588,0.9462773445673083,0.08806507559735113,0.06949440295331295
QP0103,Asym_left,TPE,3,1,0.2676924481871229,0.06697236745787302,0.96420155995816,0.3646223655966535,1.595345798592186,2.9988761613879293,0.7235216253325454,0.025735786116641297,0.0855553468193189
QP0103,Asym_left,TPE,3,2,0.20056983644063317,0.08273345175858028,0.4630295597045524,0.1571567843318196,1.740471953401129,5.144377026977646,0.5298068814747212,0.09708025592578746,0.05636049589263586
QP0103,Asym_left,TPE,4,1,0.3143198590196472,0.14489806588829282,0.9003620634611459,0.6422747605793,1.2730809269510468,3.9229051913186432,0.8703132999286779,0.10626611203397139,0.0817880253607
QP0103,Asym_left,TPE,4,2,0.24519471904958623,0.10706260388883519,0.7424119997145135,0.6730576685803014,1.203578172309983,8.638564191687212,0.8462921446828433,0.06371685072792997,0.11276052469214073
QP0103,Asym_left,TPE,5,1,0.2956582631849852,0.19805252479373728,0.8529305884251264,0.6974487981757154,2.9234652330329927,3.7736493771256363,0.7215752138436465,0.027431117762891297,0.06682653101442708
QP0103,Asym_left,TPE,5,2,0.2644330811656842,0.06079912128713111,0.9545517017994739,0.1391528310322999,2.8814572298064682,2.9150656770868832,0.48732720357695725,0.06231872778545866,0.07151937387242487
QP0103,Asym_left,TPE,6,1,0.24672637471766254,0.25241915641910867,0.9734370626308184,0.3898426236619955,0.5746144059533812,8.505878177518195,0.5295256194703752,0.04259123763396758,0.08707770543702092
QP0103,Asym_left,TPE,6,2,0.2643046126279165,0.14568992083049442,0.999862098770888,0.18585283181277307,1.5676731373237671,7.814924072483823,0.662903718393481,0.03406235629628847,0.05939856416044505
QP0103,Asym_left,TPE,7,1,0.2947522894701859,0.018367296170603988,0.6707917597738959,0.20718575850079368,1.4487193239647622,5.016123755843205,0.9546551178493952,0.10851891628627203,0.047456755637905544
QP0103,Asym_left,TPE,7,2,0.25758734657152116,0.1958687014665851,0.8645759322600313,0.49394119784382234,0.7227341017100426,4.8633057979533705,0.7347382984397696,0.03826806850887987,0.12655538713897063
QP0103,Asym_left,TPE,8,1,0.25789171103370534,0.06091323083385638,0.9420703920598852,0.28013364622307524,1.3340070453232085,1.8576935612848962,0.640526998446022,0.061235418147268336,0.07183673813557122
QP0103,Asym_left,TPE,8,2,0.24042711842453587,0.07779689936851708,0.8003538415619761,0.6938300332203493,2.5483559443556207,0.797170392383668,0.7599587397246679,0.04107486108189363,0.05527513804142094
QP0121,Asym_left,TPE,1,1,0.27303042199666244,0.05949060679948085,0.5435578863473817,0.22098519446731857,0.28528523528409944,6.0438946641659905,0.3330518997309975,0.04518985051637463,0.11655310117547302
QP0121,Asym_left,TPE,1,2,0.12920246131103652,0.032775616381198205,0.39890870790382593,0.43575328744260605,0.44726102812690005,4.541187672000261,0.875460619467054,0.0722958931752506,0.11696006244591492
QP0121,Asym_left,TPE,2,1,0.2807441450793279,0.06218567895088974,0.9283067108303343,0.18008280208700478,1.7295276092260827,9.712625337821049,0.6949743888337323,0.040266233301972654,0.07958271945015775
QP0121,Asym_left,TPE,2,2,0.23572997274030646,0.004245043988961222,0.7196518917683352,0.5321684592470713,1.3807676988148274,7.851787474145017,0.7736972442650415,0.04654322728460841,0.10895314876542034
QP0121,Asym_left,TPE,3,1,0.2352391298064747,0.15163057086407777,0.8634426881967157,0.4197252878546597,0.597682020177218,8.09158228617944,0.562189999900689,0.07312150374954372,0.07867080109999401
QP0121,Asym_left,TPE,3,2,0.23133217982713206,0.0717052513260632,0.6779451259338101,0.5598856868286084,0.5829968086157808,0.263758617345871,0.5453795159876771,0.06889605520188699,0.07359522448541178
QP0121,Asym_left,TPE,4,1,0.2684034338085699,0.3175377032075564,0.6111853073350373,0.3868488775473672,1.6155614199630794,2.422893975069943,0.8519539473767825,0.06783836729382642,0.12105377026714444
QP0121,Asym_left,TPE,4,2,0.11459083630226316,0.06366093752283374,0.8071496347589115,0.06945874236196076,2.890540223026122,0.7315955310995891,0.3983079124739952,0.047357398249234135,0.14693849730711106
QP0121,Asym_left,TPE,5,1,0.21903491576511003,0.08808485648484655,0.5938044722866205,0.20192782592435043,1.9770954032855954,6.3222004832707555,0.5977509797078143,0.06704193140164934,0.11493157383617407
QP0121,Asym_left,TPE,5,2,0.3072405693783822,0.03734409205185603,0.6164805200284007,0.5705635179431501,1.884924321448067,2.094030792801694,0.8730783911309623,0.08306350985492875,0.0968382977714702
QP0121,Asym_left,TPE,6,1,0.2161347531977839,0.024660752660276546,0.4824674011924314,0.3642000099476217,1.4717313948459907,0.7565528281512801,0.8503781316814243,0.07285760321626875,0.08487780743729953
QP0121,Asym_left,TPE,6,2,0.2227165272835077,0.1594339454047376,0.9917720938987912,0.26220088821379195,0.5552237765892234,3.38358690861316,0.47581654931075684,0.06886746861080542,0.13970552455673335
QP0121,Asym_left,TPE,7,1,0.1727018377938841,0.03628183396468452,0.8217883201823925,0.6794758378058061,0.2995480653563143,8.768614821770065,0.6064549968135923,0.0501828214354673,0.07645550446121593
QP0121,Asym_left,TPE,7,2,0.23574143102065784,0.039384314543316944,0.5244378547232688,0.17289426520080198,1.6045687327568956,7.338144626235687,0.5337262720600042,0.04476603507927529,0.0908012998082852
QP0121,Asym_left,TPE,8,1,0.21329604160224913,0.29337713770405893,0.5822660992206236,0.5870965919088477,0.14444468302204874,9.596044384672249,0.8702171149692871,0.09137618377810884,0.10447977772167821
QP0121,Asym_left,TPE,8,2,0.17867948931964484,0.24786879590338778,0.9212357331014093,0.5052193322011245,1.936763569877044,0.6428100924018485,0.5913629621964459,0.061246831062413895,0.21227814582314214
QP062,Asym_left,TPE,1,1,0.2384741904950683,0.19970820497618025,0.8636115211636739,0.34626824364558895,2.107632724406244,4.580110528176783,0.7791307063978117,0.023285742807354178,0.019262774938776123
QP062,Asym_left,TPE,1,2,0.1676287543798846,0.07588956984085934,0.8752763257877578,0.07507993891944804,1.615008123803233,4.292229347960189,0.6988538083607536,0.023213456469557123,0.03471203971539501
QP062,Asym_left,TPE,2,1,0.21050019922914362,0.10374414755521272,0.8111956781250966,0.5018682292540159,0.44969956951878587,0.43268241489322035,0.6449852231650459,0.0273109612301877,0.020931986845776976
QP062,Asym_left,TPE,2,2,0.20953843581898396,0.1688777828125,0.7779379612342978,0.16025405872406684,2.9649080328229775,3.244187181660454,0.8943210048738666,0.02434797902595575,0.036624178372750026
QP062,Asym_left,TPE,3,1,0.24253656080766572,0.06525772971230855,0.8913640457427051,0.21409643599947545,1.4079768632311218,7.304053642854042,0.9085288133215284,0.01504653717242554,0.023096231180194812
QP062,Asym_left,TPE,3,2,0.21276533620340643,0.270548802067236,0.8697150424687341,0.6469069150323044,1.9925547147862037,6.951490755874756,0.8570554972945243,0.0251605308634762,0.01969763449770278
QP062,Asym_left,TPE,4,1,0.23135914704744864,0.1012805905979019,0.9360731956548145,0.2220395394598627,0.9148169698939038,5.9294249852107574,0.7345977407201996,0.015978613587531283,0.014852803399656452
QP062,Asym_left,TPE,4,2,0.19924876773763706,0.02979546258332639,0.9998618230267077,0.16632361816987404,2.2003958318755603,8.210058070697901,0.7166703774395184,0.015147637180926222,0.015347718338255484
QP062,Asym_left,TPE,5,1,0.2005528013338439,0.042421615646132504,0.794874549069531,0.3999594769622171,0.18156061595088757,1.474966183949404,0.7730400313291524,0.014886300397802567,0.029045184233366057
QP062,Asym_left,TPE,5,2,0.2350970606612301,0.21562558495298076,0.8932932298166276,0.35902779414185293,1.5323265823320003,7.122997448593559,0.7531789631478438,0.025503852079388094,0.013733362240861462
QP062,Asym_left,TPE,6,1,0.284870875389685,0.1057042692096567,0.9994611288089349,0.6437782685732562,1.3153162782217651,5.936082408507663,0.9063372464888526,0.023010865643142323,0.014314271899408499
QP062,Asym_left,TPE,6,2,0.2600879729946354,0.00038300545022633414,0.9995128669337491,0.021177276104199116,2.073829787682495,2.4788052511518677,0.9879068411187355,0.015956839905845913,0.03090335744168053
QP062,Asym_left,TPE,7,1,0.28570857147740847,0.06601543203645083,0.9997759722558532,0.0700364101087442,1.1725243049000615,1.56575488780136,0.6463150097524039,0.009676204065441459,0.02420042777940219
QP062,Asym_left,TPE,7,2,0.22250400637309825,0.029221632822815386,0.8313679468613546,0.5115850882989613,1.7582103981936765,6.227479432600001,0.9525281872086159,0.01964891891838577,0.017800888282601054
QP062,Asym_left,TPE,8,1,0.21073338577587608,0.03479571109071905,0.9996487391915103,0.47413399865545547,1.1647336357158249,0.5250164012472481,0.9411572216404572,0.019344320948878883,0.01780334633170985
QP062,Asym_left,TPE,8,2,0.2405876088492397,0.08902691782765189,0.8985798452616176,0.662843677096518,1.2500682678171877,7.572043836877597,0.9155704032883717,0.022401998405177738,0.02458461862571526
QP063,Asym_left,TPE,1,1,0.27630351447182344,0.3341655441609786,0.9955272081295065,0.6999345692895699,0.8852315998617484,5.8254362724261215,0.7434092025127705,0.022723532326943467,0.012505858592165076
QP063,Asym_left,TPE,1,2,0.2799406835213396,0.015668316098014883,0.88965804298253,0.6267851949938923,0.2044513241238395,1.2378365109138658,0.6490810426146064,0.01716533152577543,0.02472346571239031
QP063,Asym_left,TPE,2,1,0.2399405195989819,0.03406466694474716,0.8108285247782632,0.4028672831625683,1.5961108379202862,3.0873681549485354,0.8570638465253125,0.019272907341442748,0.029933988369317224
QP063,Asym_left,TPE,2,2,0.25465691678277946,0.02672414649278591,0.8907647198339693,0.4693645412056809,2.233983285146552,5.431577239965878,0.7241464573424594,0.01709084343256461,0.019229038311432994
QP063,Asym_left,TPE,3,1,0.23872770398264342,0.13489818674929388,0.9964185709719617,0.565693002777061,2.3305085766579072,4.265891023094997,0.720705551435457,0.017546539021905387,0.027054439256399297
QP063,Asym_left,TPE,3,2,0.25545662024589894,0.010565771088355644,0.866795325743794,0.3140365369705741,2.2874361142236057,6.76341423545059,0.7440949927608532,0.02098593473622655,0.03463447485055776
QP063,Asym_left,TPE,4,1,0.20538374178360286,0.18244544154356362,0.7355025513903934,0.3228316712039172,0.42046836985585617,6.572284623802098,0.6442360656376405,0.038473064089627446,0.034909231422905335
QP063,Asym_left,TPE,4,2,0.22174041181406062,0.01836563811660625,0.6509823950338679,0.10935208959931358,2.422243246694845,1.3698240576383571,0.5437782395913572,0.01694462974061733,0.06823421552336015
QP063,Asym_left,TPE,5,1,0.17927131936397392,0.005591378988811874,0.555198438792168,0.19384225177761746,1.2252278854392105,5.252203509413793,0.6017389061787356,0.030147484831144176,0.0386525139093412
QP063,Asym_left,TPE,5,2,0.22826085029485427,0.30872697179961783,0.6100890606931554,0.26838729346849716,0.2502293994936619,1.472313138098524,0.4662718156892602,0.03673015058837442,0.03813808692426443
QP063,Asym_left,TPE,6,1,0.2559314011633009,0.035414535998647495,0.9996832876105295,0.24131810870721135,2.552191022796755,7.362034418512765,0.693662573411032,0.009644081688057204,0.01969018949667902
QP063,Asym_left,TPE,6,2,0.2813419016196484,0.12423292363370037,0.8360761153668619,0.6297294496851324,0.09792206175131887,9.704843779796843,0.5892838720635044,0.02552256973437375,0.022201780828142878
QP063,Asym_left,TPE,7,1,0.20317905218145454,0.1112516202080922,0.988794008057779,0.17270786516409758,0.2017277020245457,2.7073804146894767,0.26747603156831906,0.024642471164275866,0.015454401912838261
QP063,Asym_left,TPE,7,2,0.25305670644820943,0.016249769366779396,0.9352466684771499,0.2936657880228495,0.25712134817976273,6.099055234611048,0.4289704099438612,0.021688562509312236,0.026762119246811905
QP063,Asym_left,TPE,8,1,0.1829056678397136,0.04419666478916407,0.6766292414593822,0.6730727175982416,2.4888433283058515,0.018319233514981548,0.6453021595011844,0.020969582115893635,0.07059175054365066
QP063,Asym_left,TPE,8,2,0.2781111031810604,0.017011087751067928,0.9995434945651711,0.4351540747386969,0.42255833700091866,4.407677457703373,0.7095605522012578,0.007618489349117756,0.022537069286287556
QP070,Asym_left,TPE,1,1,0.10124310839275591,0.11003259891915962,0.9561607285958265,0.11407850569635447,2.415384695660149,4.820083665264825,0.4574059365277165,0.08120843169684609,0.1699550465415215
QP070,Asym_left,TPE,1,2,0.20821967632158625,0.17084087015342175,0.6120610342763276,0.35785704200729906,0.4109386995174802,2.000702289334357,0.8682663544977858,0.13629360190266038,0.12053838495963154
QP070,Asym_left,TPE,2,1,0.17586479091629187,0.2410880641051949,0.3607894233646278,0.5249187002818047,2.581098249633091,4.220313452404184,0.9316846328723082,0.10380558855679176,0.17451012793818144
QP070,Asym_left,TPE,2,2,0.1727535139978601,0.20144898544595335,0.9983556493069041,0.2594166811035793,2.8144661310617027,1.6179766737137586,0.772209178155196,0.10886473698412283,0.1827206870725382
QP070,Asym_left,TPE,3,1,0.10871857519346069,0.06265845947786569,0.8347572979053111,0.09935326614409438,1.1878015712887935,9.10828132284486,0.47322847213268626,0.09177509073729642,0.14192341396284092
QP070,Asym_left,TPE,3,2,0.19450406941795484,0.22673635557881477,0.6377672944534188,0.24369900458863972,0.4631751248772227,5.023755929069002,0.5123859213681634,0.0990153759977298,0.11815828129300697
QP070,Asym_left,TPE,4,1,0.17695088896255784,0.136019421611285,0.5784797271910341,0.34867985268969204,2.170119245894409,1.1841943307095646,0.8376516225935997,0.0872690037186408,0.15547580672503641
QP070,Asym_left,TPE,4,2,0.20926250875980587,0.15108090550683156,0.9066608776636919,0.16720879036111275,0.37201662362128746,7.843532566776524,0.47412515687012485,0.09013289277516243,0.09701881305790833
QP070,Asym_left,TPE,5,1,0.2605694215971411,0.2634924913932796,0.7926623749755607,0.3488277670937822,0.26543273783365173,1.1996204204968568,0.6407741727608802,0.10721211987375745,0.10671291308470447
QP070,Asym_left,TPE,5,2,0.2646903291343717,0.023732612697913727,0.8934582646723302,0.5577445395674631,1.2511732710413503,3.8435919271130286,0.7774518825138979,0.07661210397981366,0.12561201719661452
QP070,Asym_left,TPE,6,1,0.23487712720407108,0.009433285772964964,0.9997946764894395,0.5979025329655224,0.6984783363084651,0.7199721861239239,0.6428384317879109,0.057569984095646926,0.15756603812308367
QP070,Asym_left,TPE,6,2,0.21943934369171045,0.2937306173622213,0.9997925566830029,0.36134105114670073,1.2711648730952785,7.1358341373164,0.6098742394085181,0.0842956970527034,0.07232139392751008
QP070,Asym_left,TPE,7,1,0.2268672364864525,0.19471622151623305,0.9738237439383243,0.0966362101164718,0.706231837655634,3.646283972681156,0.5319646750616757,0.07299151324278502,0.11758855352142221
QP070,Asym_left,TPE,7,2,0.1757912174783134,0.24168690143666458,0.5446490154578995,0.5437594233990778,0.3302418751039839,2.136363834910221,0.8774059861677106,0.10688983172163942,0.13740249470187882
QP070,Asym_left,TPE,8,1,0.2003837067733791,0.16243453604063748,0.6478600969012281,0.5990849648735148,0.7465081435868492,7.046523821896447,0.9041613297330988,0.10620374089701679,0.08322134657744334
QP070,Asym_left,TPE,8,2,0.13344603949806402,0.00612219511881691,0.7041321447362977,0.45499460782947354,0.2146628651491107,0.021638155097227163,0.6010285486888253,0.027385813049372935,0.03232051768563038
QP071,Asym_left,TPE,1,1,0.2628841485878135,0.021090077478914414,0.8905683141241292,0.4092997325099116,0.21599027561844752,7.821270736912285,0.7702572786955683,0.007877774382549052,0.034740481761949174
QP071,Asym_left,TPE,1,2,0.20826192539468022,0.1728208173172956,0.742450706195762,0.22953816205949268,2.510517406698591,0.16098723775285517,0.5500401007730301,0.028471031891246758,0.01803244312906601
QP071,Asym_left,TPE,2,1,0.23544606947006924,0.15943711241303854,0.99923894840105,0.37553773957027486,1.2195291430779862,0.5292968385488583,0.5925083754078309,0.018407419171118874,0.015378438741353966
QP071,Asym_left,TPE,2,2,0.1910879076455096,0.047876470808666687,0.8404945438552377,0.46444059268153437,0.6252230608897684,3.6540060432154484,0.8542574403133273,0.021748127833999285,0.03839008097023038
QP071,Asym_left,TPE,3,1,0.25485010568834615,0.4509224664711435,0.9901494115189824,0.6348725059991784,2.6474009645099863,0.6899055089402161,0.7029313097947744,0.010472804345529546,0.02140637955828121
QP071,Asym_left,TPE,3,2,0.29847829593956055,0.2993126394255556,0.9705780589387901,0.49513723058354764,0.7763900527875571,6.352848567703772,0.6537717891768422,0.012374793129120643,0.025059940857996968
QP071,Asym_left,TPE,4,1,0.18823042200009646,0.08605339774356707,0.9048822635550645,0.4973897151590033,2.1069135630050986,1.1875508894052327,0.725324448055831,0.028888501061850362,0.023902747246646348
QP071,Asym_left,TPE,4,2,0.25483093011466695,0.2553517186948809,0.8311324480566316,0.669010455074968,2.5129394567791294,9.92435830631932,0.8159064378325961,0.015693088546269454,0.026513628969087648
QP071,Asym_left,TPE,5,1,0.23198289256653293,0.171268136487432,0.9180107200639758,0.5331896846705041,0.1659812428045807,1.0469799499872279,0.4698891897309143,0.022031420891874813,0.015225726339414639
QP071,Asym_left,TPE,5,2,0.21415441515681044,0.16196830031030862,0.942335847330338,0.5592425230617167,0.1995730109588585,7.071722049802824,0.6596546156809707,0.013359614131273626,0.028768205243810484
QP071,Asym_left,TPE,6,1,0.27617916543178217,0.029187712921721256,0.9988500468822389,0.6697909221248729,1.9022533945775757,5.942388934162164,0.8288042036710543,0.010268629930516415,0.015050988559763674
QP071,Asym_left,TPE,6,2,0.25851813030981446,0.18427060092029834,0.9690714773329551,0.4193635644304448,1.192359124544634,8.504634667344453,0.7740093925785155,0.012265585342065548,0.020357726936087818
QP071,Asym_left,TPE,7,1,0.23003469188079764,0.27707508255896723,0.9932585750470737,0.34282561384444454,1.0049108730183731,9.360025457728456,0.5642015595366847,0.022701797250930772,0.01792960402599093
QP071,Asym_left,TPE,7,2,0.22487813827474068,0.014571399026445081,0.7338149780370007,0.6569525254599846,0.46221242456017164,9.863344488703671,0.9331638122673375,0.014306697001962587,0.025465497694761793
QP071,Asym_left,TPE,8,1,0.25098179329503556,0.16103592650648685,0.9592555745642145,0.2603983616887361,1.1079615131527598,1.9468664319695363,0.6756335355672968,0.01330367654620664,0.028769039676705105
QP071,Asym_left,TPE,8,2,0.27271070186526947,0.2540948878942003,0.9055048308934416,0.6721237425383235,1.8957124514301305,3.432163597925256,0.7469669918517573,0.019201597993334797,0.029142297151128982
